measurement_uid,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status
20250111182001.616130_AR_webconnectivity_9d406085a7854384,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111181946.802637_AR_webconnectivity_fac76af2820fd2af,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111181942.972231_AR_webconnectivity_638470561957950f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111180212.374826_AR_webconnectivity_4d686102e1534a9f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111175808.455678_AR_webconnectivity_26e26fe958434fd6,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111175806.907645_AR_webconnectivity_0514284d7681a3a6,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111175805.584281_AR_webconnectivity_14d5f2062518c720,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111174904.769851_AR_webconnectivity_ab6ed466141a819a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250111173743.075688_AR_webconnectivity_7233c5fa84026885,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224559.027745_AR_webconnectivity_c3f8bbc9557fa104,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224449.687364_AR_webconnectivity_0de6fa958f2f5450,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224336.163940_AR_webconnectivity_05c57287d1fccb62,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224238.175977_AR_webconnectivity_aecb45079f18744e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224236.245771_AR_webconnectivity_acf0eebe0a5c904a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224234.661556_AR_webconnectivity_a78069a905c45691,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224047.299768_AR_webconnectivity_10fb1ba133ead31e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224019.219680_AR_webconnectivity_ccfbb36e8ccb1c13,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224017.845552_AR_webconnectivity_19ecf4b820541b95,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112224016.241151_AR_webconnectivity_e9a0c755b55243e4,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112223738.093444_AR_webconnectivity_b8d03c55a33a3879,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112223135.503299_AR_webconnectivity_2902d6caa3cceb93,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112222633.107652_AR_webconnectivity_c8a5c12303991f73,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112222403.501161_AR_webconnectivity_8c3f2af4d37917f4,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112222344.933948_AR_webconnectivity_fb23f3aa69200399,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112222037.836092_AR_webconnectivity_80859035f5e93ec2,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112220711.091077_AR_webconnectivity_7b0fd19534613a4f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112220506.042044_AR_webconnectivity_65520ad6753806de,None,ssl_invalid_hostname,inconsistent,False,AS212238,84.252.114.4,200,208.83.242.43,"{'blocked': False, 'failure': None, 'success': True}"
20250112220215.176829_AR_webconnectivity_5a1f05ccc7127bd5,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112215939.794349_AR_webconnectivity_9f28992d9601e2f9,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112214502.266588_AR_webconnectivity_1f35aa87bba859a1,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,200,None,None
20250112211318.583384_AR_webconnectivity_4426ec343bbe35b2,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112211014.344522_AR_webconnectivity_42d49d2f6bbfeb65,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112203736.289991_AR_webconnectivity_94daa9154446e041,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112203701.147491_AR_webconnectivity_e00644909a5e3a8e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112203652.331384_AR_webconnectivity_2f852b30570d01cd,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112195610.164420_AR_webconnectivity_458ee5110b829ba7,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112194323.949518_AR_webconnectivity_58f2e90a5c441560,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191635.259177_AR_webconnectivity_c607b22833da0046,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191454.039937_AR_webconnectivity_3441c41d821cb055,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191452.337435_AR_webconnectivity_961d467b2754837a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191450.445706_AR_webconnectivity_3c5adcf5cb5e0a32,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191449.268257_AR_webconnectivity_f9c8893d7ffb591f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191334.845827_AR_webconnectivity_6bb7483cbfe1c1c7,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191215.000135_AR_webconnectivity_11a27e5cfd809fee,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191209.381307_AR_webconnectivity_4043048551cbe756,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112191207.749867_AR_webconnectivity_e2375265ac3484f4,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112183401.883840_AR_webconnectivity_41fc02ffd962caf3,None,connection_reset,inconsistent,False,AS212238,84.252.114.4,200,216.245.197.41,"{'blocked': False, 'failure': None, 'success': True}"
20250112170942.453828_AR_webconnectivity_9f1ec6ced42febcf,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112170655.806057_AR_webconnectivity_bee823d797b5ab57,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112170528.054524_AR_webconnectivity_94e1e17531994269,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112170508.296683_AR_webconnectivity_25c7c8559c6ba7cb,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151128.323548_AR_webconnectivity_91d23ed818e277ae,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151109.184542_AR_webconnectivity_c3fc5328dac598ba,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151107.262557_AR_webconnectivity_cdd85fa9c3e0de73,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151104.702266_AR_webconnectivity_7a33129e4f10afbb,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151103.104392_AR_webconnectivity_668e31d8dd95201a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151101.352906_AR_webconnectivity_ed9577c1a598bfa9,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151059.362353_AR_webconnectivity_fcff5619e4570447,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151057.574864_AR_webconnectivity_94c2e70195476bde,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151055.030962_AR_webconnectivity_0413498bfae497ce,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151030.807933_AR_webconnectivity_e509888b6d36e899,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151028.265865_AR_webconnectivity_a90078fa1c1104d3,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151026.317400_AR_webconnectivity_6739aab9447bc63e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151024.397900_AR_webconnectivity_76c3fa65356ae927,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151023.128008_AR_webconnectivity_079ffed503b12924,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112151020.247280_AR_webconnectivity_026dc0ac32012dcf,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150958.846710_AR_webconnectivity_f8aef099282f98fb,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150957.035952_AR_webconnectivity_6e1a92bd89663190,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150955.115843_AR_webconnectivity_c849ff159e8e82ca,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150953.195092_AR_webconnectivity_6a938c56bf9b50d6,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150950.955609_AR_webconnectivity_0b073b7ae78f8816,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150931.425930_AR_webconnectivity_1f23e44965b06dd1,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150918.560893_AR_webconnectivity_281423be1f745320,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150916.076381_AR_webconnectivity_2a0ced3d33cd8180,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150900.928099_AR_webconnectivity_fc4f915c97f2a637,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150836.633954_AR_webconnectivity_6eef68ed3030171d,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150834.713672_AR_webconnectivity_853cb2175074563a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150803.043854_AR_webconnectivity_a83aab4572a56056,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150801.373648_AR_webconnectivity_7115fba5364ff4d7,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150759.835517_AR_webconnectivity_b7a96ddb83aa4e8f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112150409.920046_AR_webconnectivity_10d18bcd20f2fa40,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112145848.698270_AR_webconnectivity_fb282a0232fb5e1a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112145617.960145_AR_webconnectivity_a5c153bb1527781f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112145513.516716_AR_webconnectivity_e6c33ee50f515df2,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112145506.788739_AR_webconnectivity_0aa9608281f4901f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112144723.044703_AR_webconnectivity_f9b49c1d4a267c81,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112144656.472642_AR_webconnectivity_4cc770fecb037d85,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112144652.641908_AR_webconnectivity_cbf95b5afec1d29b,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112142745.756176_AR_webconnectivity_d30b930259806bc2,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112142501.388773_AR_webconnectivity_078f464b6698f238,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112142459.901962_AR_webconnectivity_ad7469e2b741c80b,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112142458.481732_AR_webconnectivity_5d8dcf6732e71eda,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112141921.105840_AR_webconnectivity_7c91b94ea59467b7,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112141040.808102_AR_webconnectivity_e0135d1acaa1c317,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031754.005265_AR_webconnectivity_5fa59d7bcb1e54db,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031626.098464_AR_webconnectivity_99800b8da507e426,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031456.354907_AR_webconnectivity_1e05edc8ec3b63d2,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031353.333109_AR_webconnectivity_1b7daa6a9a02db81,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031351.506278_AR_webconnectivity_406b8ca06dc44730,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031349.583304_AR_webconnectivity_533688113d331f07,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031153.146274_AR_webconnectivity_9d05a1fa551b552d,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031130.397664_AR_webconnectivity_b9fa938fef6e8a05,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031128.709080_AR_webconnectivity_dac9acc76c7f6345,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112031127.225995_AR_webconnectivity_3160f9fdd88ad7cf,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112030840.801200_AR_webconnectivity_adcf4113c78603b8,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112030105.854261_AR_webconnectivity_dfd5842864a8c394,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112025518.077900_AR_webconnectivity_1b84dd1640c3113b,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112025152.274182_AR_webconnectivity_15a55ede7607f275,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112025133.714435_AR_webconnectivity_e3c1251a896081ec,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112024734.475539_AR_webconnectivity_5f34534017bc2bc8,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112022904.505208_AR_webconnectivity_888f77b646e14c00,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112022545.056149_AR_webconnectivity_cf37837f2631a5b9,None,ssl_invalid_hostname,inconsistent,False,AS212238,84.252.114.4,200,208.83.242.43,"{'blocked': False, 'failure': None, 'success': True}"
20250112021957.475242_AR_webconnectivity_b94fa4f90e29fa50,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112021544.035315_AR_webconnectivity_839dd293e67e1803,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112015444.530619_AR_webconnectivity_b2a91022e65e205e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,200,None,None
20250112010507.749227_AR_webconnectivity_13e1fd1287786023,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112005937.112757_AR_webconnectivity_1335bdcbd1ce590c,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112000852.306320_AR_webconnectivity_d53bf8a2914de762,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112000747.141096_AR_webconnectivity_92f024fab11085ca,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250112000705.928087_AR_webconnectivity_7c7fbcb6325f971c,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113053522.859773_AR_webconnectivity_0a5612a350435a6c,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113053443.666997_AR_webconnectivity_5b7605aca2345061,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113053349.972102_AR_webconnectivity_afc519afbfc1a304,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113053218.727042_AR_webconnectivity_d7b3d02cb93b888c,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113052833.421692_AR_webconnectivity_a5756d0bf5c47ead,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113052622.410744_AR_webconnectivity_8e691fad794c8bda,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113052618.951555_AR_webconnectivity_4f27726a695ac45e,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113052612.820367_AR_webconnectivity_c07ab52afae746db,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113051307.152544_AR_webconnectivity_9455615d80b16382,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,200,None,None
20250113051305.039364_AR_webconnectivity_b88c34780ebd57af,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,200,None,None
20250113051217.452919_AR_webconnectivity_612ec8970831cfe0,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113031521.997551_AR_webconnectivity_ce9728045f07dd4a,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113031516.569934_AR_webconnectivity_a71750c5a550b8cd,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113031511.596963_AR_webconnectivity_204e710fabf5af71,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113031303.181732_AR_webconnectivity_7879b637d39467b8,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113031135.836628_AR_webconnectivity_b704e9de964573d4,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113030916.162451_AR_webconnectivity_28929bc7f09d39fb,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113030350.786898_AR_webconnectivity_08861e687859db23,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113025122.457215_AR_webconnectivity_90a32890c64aa848,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113024843.805851_AR_webconnectivity_775d85128b445eea,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113024839.965916_AR_webconnectivity_ddd9b7e2f42e55a7,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
20250113024836.435488_AR_webconnectivity_a8b50004d6676a2f,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.4,-1,None,None
