measurement_uid,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status
20250110183610.947269_DO_webconnectivity_0b0d7fe8e793c10a,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110183607.861320_DO_webconnectivity_b8e93742ad7cd127,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110183606.484423_DO_webconnectivity_bf547e6a592786d0,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182828.948072_DO_webconnectivity_ae452b528386d64b,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182827.727778_DO_webconnectivity_93e62f075e04663f,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182826.767344_DO_webconnectivity_0d5ae9dbf1a3f6cf,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182825.747121_DO_webconnectivity_5276056d05df54ba,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182824.457273_DO_webconnectivity_847a7c1d836a9a90,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182819.827506_DO_webconnectivity_357559c5e969ce79,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182817.815299_DO_webconnectivity_4c008a61605db765,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182816.787707_DO_webconnectivity_b92e29f339cb89c5,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182815.171705_DO_webconnectivity_966d1a87a6f051e6,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182810.707281_DO_webconnectivity_22729715d0296ae0,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182809.128672_DO_webconnectivity_53a3046ad776c0b2,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182733.910485_DO_webconnectivity_84b63453837595ad,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182714.593108_DO_webconnectivity_5e750198729f131e,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182711.373804_DO_webconnectivity_6f92037f7c96175d,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182709.980304_DO_webconnectivity_bf3a1f9753220f06,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182708.920240_DO_webconnectivity_3ccd6bea18ff3e90,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182707.970921_DO_webconnectivity_3cd8ad35b69cd1b4,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182707.028217_DO_webconnectivity_88150a227a678b2f,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182705.913100_DO_webconnectivity_320bdd7c4b03e435,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182704.762370_DO_webconnectivity_8748f87d6bc7f37f,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182645.254115_DO_webconnectivity_75b7044b0de1a1d7,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182644.050858_DO_webconnectivity_dac1d8842798cda5,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182643.050461_DO_webconnectivity_4e11bb669beb80e8,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182533.880825_DO_webconnectivity_971314b7fe65b841,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182532.280229_DO_webconnectivity_378aa0285e0771fd,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182507.651106_DO_webconnectivity_e9a63a63e99458bf,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182505.692022_DO_webconnectivity_f9e14a10091d3531,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182356.703840_DO_webconnectivity_b9fe3d6718d6c24a,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182353.225042_DO_webconnectivity_4b24e7f0e46ced24,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,200,None,None
20250110182349.706194_DO_webconnectivity_be316552d64d2283,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182347.536469_DO_webconnectivity_cfc25571a342d869,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110182158.633790_DO_webconnectivity_5882d046c3a09b40,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110181055.027898_DO_webconnectivity_def36b83148f81a8,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110181019.490121_DO_webconnectivity_464b09d6bc665636,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110180441.068994_DO_webconnectivity_f6ce2bb8232b96c7,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110180420.085466_DO_webconnectivity_93cae28f9ba92360,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110180350.734147_DO_webconnectivity_484c38b2ad787dd0,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110172139.325031_DO_webconnectivity_9c3486a5e08b157e,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110172014.401121_DO_webconnectivity_65058ac97ed4e8d3,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171944.071268_DO_webconnectivity_b2e0a76eceb9f2a2,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171933.440415_DO_webconnectivity_88c5add53d1f26f3,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171932.161399_DO_webconnectivity_b4ea8e0051d52bfa,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171930.959534_DO_webconnectivity_2f3d3a81949eb0c9,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171916.173521_DO_webconnectivity_92a447161232f1d0,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171851.985523_DO_webconnectivity_b7a889a60ed6e916,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171850.944083_DO_webconnectivity_b688057aef59b1fa,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171849.975167_DO_webconnectivity_e96a02224013ea06,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171712.718729_DO_webconnectivity_497eea80fd771a9e,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171434.588460_DO_webconnectivity_2fc7f87c380b4abe,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171330.356304_DO_webconnectivity_a2e119a87f5be9e2,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171246.500476_DO_webconnectivity_f51515d6851fc22d,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171229.275518_DO_webconnectivity_21a8b102482bffeb,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110171038.996939_DO_webconnectivity_e824c82bc7030997,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110170842.488190_DO_webconnectivity_a0e1e38f16448c54,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,200,None,None
20250110170103.358446_DO_webconnectivity_44f49948ee2df5d8,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110165856.522417_DO_webconnectivity_5dc67cbafdc8c20e,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110165749.043973_DO_webconnectivity_a63743efed847272,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110165225.000149_DO_webconnectivity_a4248d59655849a0,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,200,None,None
20250110164230.704928_DO_webconnectivity_ac83747e29bb4929,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110164154.977768_DO_webconnectivity_2952555c8a2c7032,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110162851.083593_DO_webconnectivity_b460a6d312bbdb78,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110162807.249060_DO_webconnectivity_b267472ffc9d598e,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110162801.427236_DO_webconnectivity_a332bddeb6a4fe28,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110160745.673891_DO_webconnectivity_1245321e262a59eb,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154901.376536_DO_webconnectivity_ead53efc471522de,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154842.473967_DO_webconnectivity_20e67a3f95bffd5c,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154841.148434_DO_webconnectivity_2fbfe7015ed99608,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154839.897020_DO_webconnectivity_1bb967ab2eaa0bcf,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154838.865177_DO_webconnectivity_25f2c6ddcfb19a91,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154822.921819_DO_webconnectivity_514d7af9ef60cb03,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154726.155902_DO_webconnectivity_2d852f4a8cde6de0,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154720.411522_DO_webconnectivity_421f1b9791d5de4f,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110154717.910268_DO_webconnectivity_ac03684937a2b766,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110144147.272944_DO_webconnectivity_acae1f9c3192409d,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110144131.761090_DO_webconnectivity_4d00d5986a4ae6e3,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110144120.973263_DO_webconnectivity_ef023ea4fbdbf099,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110144119.363199_DO_webconnectivity_3216bd1e76de60e0,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135942.873966_DO_webconnectivity_c07b51d4af84daff,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135941.476021_DO_webconnectivity_304cafbd31c39e1f,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135939.669388_DO_webconnectivity_f65c0d20415b3de7,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135937.706572_DO_webconnectivity_1d27f64ad27fce22,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135936.717592_DO_webconnectivity_f6773aaf8d2e2c2e,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135935.788844_DO_webconnectivity_0e98af20a30c0b2c,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135934.173095_DO_webconnectivity_4dfb394d9d2eea56,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135932.978757_DO_webconnectivity_bc1a4bfdbadb0e83,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135931.309363_DO_webconnectivity_161b50636af35fa3,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135929.748664_DO_webconnectivity_e629f03cdf281eec,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135927.818120_DO_webconnectivity_b9d79b1338373f9b,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135925.785833_DO_webconnectivity_ce4a3151152ae3fb,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135923.958197_DO_webconnectivity_747ae936d466dfaa,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135921.948537_DO_webconnectivity_9b58be3f59b210db,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135919.796055_DO_webconnectivity_c908544bd72280b6,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135913.734439_DO_webconnectivity_0eb3d3dd831eba83,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135911.845994_DO_webconnectivity_1a671ba8cc3ce400,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135910.498573_DO_webconnectivity_4c227a6356d43f06,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135909.468293_DO_webconnectivity_ed50dbc90a3ae4dc,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135908.266161_DO_webconnectivity_3ee1cdb1de1f9edd,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135853.498213_DO_webconnectivity_0299132fffc62afb,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135834.078109_DO_webconnectivity_20dd9fbbd7d3f588,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135832.436101_DO_webconnectivity_346ccfd9358da520,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135830.748189_DO_webconnectivity_190b6bc65de64060,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135828.898153_DO_webconnectivity_631674579673cc90,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135827.616222_DO_webconnectivity_42b1619d8b909274,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135800.076863_DO_webconnectivity_0641558222cf9651,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135759.062831_DO_webconnectivity_cd541ef5a3d1b71b,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135757.866255_DO_webconnectivity_3bfefceb106bc6c5,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135709.613266_DO_webconnectivity_1b4b2f1188dce0bc,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135402.969710_DO_webconnectivity_8dcadedde2c06a65,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135349.897611_DO_webconnectivity_5460036da6077575,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135341.858496_DO_webconnectivity_88c4b4f33783e8de,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135336.979989_DO_webconnectivity_e5570a8d35bd19d7,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135134.879354_DO_webconnectivity_253e4ca24c056cb4,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135133.077733_DO_webconnectivity_47d622a42b80250f,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110135129.451490_DO_webconnectivity_dccdb55e6da9759b,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110134614.718323_DO_webconnectivity_471cb657c0ac8c40,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110134510.167460_DO_webconnectivity_3104c39ced7f5ea9,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110134508.958499_DO_webconnectivity_9d21815e2a2ffe27,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110134507.837945_DO_webconnectivity_26a53ca65842e2e3,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110134201.845320_DO_webconnectivity_384c6311d3fcd24a,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
20250110133842.036102_DO_webconnectivity_4b5390dcbcfa55a2,android_dns_cache_no_data,None,inconsistent,False,AS137409,31.217.248.139,-1,None,None
