measurement_uid,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code,tcp_ip,tcp_status
20250109171808.052949_AR_webconnectivity_14e396b6a7b68941,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171806.488249_AR_webconnectivity_d8f6cfa1e4a6d3c6,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171805.484169_AR_webconnectivity_0595ec92523388d3,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171804.304329_AR_webconnectivity_213e79589fbe7b4a,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171803.252162_AR_webconnectivity_2856089a8e4cb8b8,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171755.367980_AR_webconnectivity_3230e512a332483c,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171751.764413_AR_webconnectivity_9a64ac2b7d0ca995,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171750.842065_AR_webconnectivity_670ab986fe0d4ec7,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171749.204228_AR_webconnectivity_6b8d9914e0944386,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171745.508398_AR_webconnectivity_d85b7456b5412a95,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171743.906247_AR_webconnectivity_f8aa5ce6faac50d7,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171722.488594_AR_webconnectivity_28583a1dac426015,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109171556.714203_AR_webconnectivity_b982fb4b226ca221,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171532.498395_AR_webconnectivity_c1dc36c58d6ca1f9,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171527.699318_AR_webconnectivity_6cecda949d13b9af,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171525.773150_AR_webconnectivity_7363f4515f239569,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171524.570931_AR_webconnectivity_19541c19230e7f3e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171523.848946_AR_webconnectivity_cb3e369885657436,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171522.584859_AR_webconnectivity_a81cdb0336823e93,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171521.610816_AR_webconnectivity_8e77f93e8c5bc918,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171520.016892_AR_webconnectivity_7d15f4728995a8be,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171419.702260_AR_webconnectivity_6f80f7af57e9ba50,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171418.862995_AR_webconnectivity_08591cd743ee8649,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171417.852388_AR_webconnectivity_af2f7d71cba5b359,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171416.949575_AR_webconnectivity_2f5eaa67532490cb,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171131.000313_AR_webconnectivity_11a365280eecb0b8,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171129.463469_AR_webconnectivity_dba50a9aa1024d83,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171035.267280_AR_webconnectivity_f99bce8b415b9f4e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109171031.740233_AR_webconnectivity_b88e5948a68578d8,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109170757.868226_AR_webconnectivity_4c912156fd827d72,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109170752.393427_AR_webconnectivity_67fc0dc4416a867e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109170748.861105_AR_webconnectivity_8dd316853d4611dd,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109170747.555068_AR_webconnectivity_f3ed142c9b218036,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109170623.373942_AR_webconnectivity_0b5e9304b9c7be3d,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109170615.416637_AR_webconnectivity_eb338a12aa22eeb7,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109165601.822866_AR_webconnectivity_72d89b4594306987,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109165530.510497_AR_webconnectivity_c8a85ec30360c66b,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109165350.481326_AR_webconnectivity_9d4bcfc7e945fdcc,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109164905.954079_AR_webconnectivity_5eb90d7824f5c13e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109164850.893750_AR_webconnectivity_7db79e0120de0609,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109164827.213812_AR_webconnectivity_459565ad17e0f476,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160623.423811_AR_webconnectivity_b26715f5e9847dd5,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160336.344362_AR_webconnectivity_78101241e8a9e5ba,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160306.373430_AR_webconnectivity_fc703efd0b23f142,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160300.242547_AR_webconnectivity_952320b1f7cbd0a0,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160259.402439_AR_webconnectivity_77bc13a1283e1d99,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160257.646098_AR_webconnectivity_e846d4caf2d0e51c,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160244.578968_AR_webconnectivity_3fd092921ae24b8a,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160227.267388_AR_webconnectivity_02d32d83b3c9df78,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160226.002751_AR_webconnectivity_b156e0f890dc8263,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160225.041334_AR_webconnectivity_67175196b2fdfcb0,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109160055.635550_AR_webconnectivity_0665aa34c5ba47c3,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109155642.704424_AR_webconnectivity_6d08ca3b7e9c78a2,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109155542.081268_AR_webconnectivity_fe1916f486909733,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109155508.932923_AR_webconnectivity_79e67eed078fa6e8,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109155456.830707_AR_webconnectivity_7aa6a47ff443ad90,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109155254.117771_AR_webconnectivity_68e1118ce8b2630a,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109155125.520939_AR_webconnectivity_88b691a6ef822376,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109154310.786871_AR_webconnectivity_dfa1251db1b2bd58,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109154217.988836_AR_webconnectivity_da94caa0634245e7,None,ssl_invalid_hostname,inconsistent,False,AS262287,173.244.55.130,200,208.83.242.43,"{'blocked': False, 'failure': None, 'success': True}"
20250109154143.823599_AR_webconnectivity_c178c7b75f91ff12,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109154048.496106_AR_webconnectivity_df5eb0c48c3d663f,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109153424.419550_AR_webconnectivity_fd9bef58c1944e41,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109152509.082018_AR_webconnectivity_2ac808277e2f47fd,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109152451.223728_AR_webconnectivity_e8c60690a7166e12,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,403,None,None
20250109151505.209215_AR_webconnectivity_f71f2c4983f29c87,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109151350.091418_AR_webconnectivity_b6c19eb87d0b70f7,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109151317.385270_AR_webconnectivity_7723a26dea9ae192,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109145300.971745_AR_webconnectivity_6a6fb4b915c47968,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143709.376762_AR_webconnectivity_93311a1607c04638,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143654.344034_AR_webconnectivity_e8967701416be69a,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143652.945807_AR_webconnectivity_d08f10c21f0ee889,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143650.794144_AR_webconnectivity_3e0f1a2433ab9b0a,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143649.601588_AR_webconnectivity_a142eb444fcd107d,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143637.703002_AR_webconnectivity_96de8c28b1c8d82c,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143604.674988_AR_webconnectivity_cfb10b45ac2a2ff6,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143559.649093_AR_webconnectivity_34ece574531fff24,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109143556.787969_AR_webconnectivity_33b061d555cb939d,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109142337.738492_AR_webconnectivity_0bc4d21b053477be,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109132211.032131_AR_webconnectivity_8bf1dd7e3cf5ede5,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109132159.527968_AR_webconnectivity_78d15d37893cf581,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109132150.239010_AR_webconnectivity_7d83295595715463,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125027.323808_AR_webconnectivity_c2d34db22e5743a9,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125025.783423_AR_webconnectivity_899d419fd343bd5f,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125024.529436_AR_webconnectivity_fbc18c7e3d4989ff,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125022.255622_AR_webconnectivity_885d0982fe79b5a7,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125021.302502_AR_webconnectivity_097567af99bedc6e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125020.021563_AR_webconnectivity_b7fc5c0be0d9053c,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125019.062977_AR_webconnectivity_3e5674f95a5973ad,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125018.067987_AR_webconnectivity_12b39f7d0385544b,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125015.870845_AR_webconnectivity_4b3724f527371c18,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125014.910880_AR_webconnectivity_5829c6131ea0a295,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109125012.362850_AR_webconnectivity_6c9ad47b446d6d68,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124941.676798_AR_webconnectivity_eefcad946a1190c8,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124940.078925_AR_webconnectivity_be16ef78b99f08dc,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124938.141277_AR_webconnectivity_38edf765c385feab,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124935.269115_AR_webconnectivity_10e90d4ac0cbb1bc,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124929.200707_AR_webconnectivity_9852e21ea38fdef1,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124927.149516_AR_webconnectivity_f6360464a6bdaf42,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124926.227165_AR_webconnectivity_9ac77478e5855c99,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124925.312420_AR_webconnectivity_b4fad14069771b8f,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124924.308614_AR_webconnectivity_4ce2062c176797ed,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124911.904819_AR_webconnectivity_21c9382639ab1678,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124813.905353_AR_webconnectivity_4c701931aa338d07,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124811.875403_AR_webconnectivity_d73870540b417f0d,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124808.932439_AR_webconnectivity_e370b5a8112cc6af,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124807.642105_AR_webconnectivity_1e1c7deace9ff3f8,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124806.694732_AR_webconnectivity_7cebf3f11537b66f,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124741.428503_AR_webconnectivity_426ccadf16b94bb1,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124740.455111_AR_webconnectivity_6d2b8a919670deef,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124739.485197_AR_webconnectivity_972f199680a3616e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124655.857938_AR_webconnectivity_7b6c6ceafd7957d0,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124255.856458_AR_webconnectivity_724b1ff56f0b53d1,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124247.544743_AR_webconnectivity_9cdefa405541cc03,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124241.462933_AR_webconnectivity_4fcfa866de44e02e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124238.588664_AR_webconnectivity_9d001ad1b14bac3f,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124023.501195_AR_webconnectivity_165326d5a490561c,None,None,inconsistent,False,AS262287,173.244.55.130,200,185.107.56.55,"{'blocked': False, 'failure': None, 'success': True}"
20250109124021.239022_AR_webconnectivity_14b8dc458241a580,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124019.692528_AR_webconnectivity_7cd1b9e8966d9a51,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109124016.770188_AR_webconnectivity_13accc35cc8429c6,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109123325.160245_AR_webconnectivity_a7fce87126cd72c3,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,200,None,None
20250109123231.162480_AR_webconnectivity_12743997c2592be1,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109123006.713419_AR_webconnectivity_13b166d5663c96da,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109123005.753593_AR_webconnectivity_7358b7203ca5e71e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109123004.251205_AR_webconnectivity_7aed2b93307c8d31,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109122524.004906_AR_webconnectivity_bf0927021653be7c,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
20250109121914.085270_AR_webconnectivity_891682b242d7c81e,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.130,-1,None,None
